antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'legislation', 'comprehensive'})","frozenset({'eu', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'comprehensive'})","frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'eu', 'law'})","frozenset({'legislation', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'law', 'comprehensive'})","frozenset({'legislation', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comprehensive'}),"frozenset({'legislation', 'eu', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'judicial', 'comprehensive'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'legislation', 'judicial', 'law'})",frozenset({'comprehensive'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'law', 'comprehensive'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'law', 'judicial', 'comprehensive'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'judicial'})","frozenset({'law', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comprehensive'})","frozenset({'judicial', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'comprehensive'})","frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'law', 'comprehensive'})","frozenset({'legislation', 'judicial'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comprehensive'}),"frozenset({'legislation', 'judicial', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student', 'pleading'})",frozenset({'court'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student', 'court'})",frozenset({'pleading'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'pleading', 'court'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'pleading', 'court'})",frozenset({'practice'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student'})","frozenset({'pleading', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'pleading'})","frozenset({'student', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'court'})","frozenset({'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'pleading'})","frozenset({'practice', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'court'})","frozenset({'practice', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'pleading', 'court'})","frozenset({'practice', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'practice'}),"frozenset({'student', 'pleading', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'pleading'}),"frozenset({'practice', 'student', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'court'}),"frozenset({'practice', 'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'lecture', 'discrimination'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lawmaking', 'lecture', 'law'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'discrimination', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'discrimination', 'law'})",frozenset({'lawmaking'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'lecture'})","frozenset({'discrimination', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'discrimination'})","frozenset({'lecture', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lawmaking', 'law'})","frozenset({'lecture', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'discrimination'})","frozenset({'lawmaking', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'discrimination', 'law'})","frozenset({'lawmaking', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'lawmaking'}),"frozenset({'lecture', 'discrimination', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'discrimination'}),"frozenset({'lawmaking', 'lecture', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'legislation', 'discrimination'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lawmaking', 'legislation', 'law'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'discrimination', 'law'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'discrimination', 'law'})",frozenset({'lawmaking'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'legislation'})","frozenset({'discrimination', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'discrimination'})","frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lawmaking', 'law'})","frozenset({'legislation', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'discrimination'})","frozenset({'lawmaking', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'discrimination', 'law'})","frozenset({'lawmaking', 'legislation'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'lawmaking'}),"frozenset({'legislation', 'discrimination', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'discrimination'}),"frozenset({'lawmaking', 'legislation', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'lecture', 'discrimination'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'legislation', 'lecture', 'law'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'discrimination', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'discrimination', 'law'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'lecture'})","frozenset({'discrimination', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'discrimination'})","frozenset({'lecture', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'discrimination'})","frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'discrimination', 'law'})","frozenset({'legislation', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'discrimination'}),"frozenset({'legislation', 'lecture', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'lecture', 'legislation'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'lecture', 'discrimination'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lawmaking', 'legislation', 'discrimination'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'lecture', 'discrimination'})",frozenset({'lawmaking'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'lecture'})","frozenset({'legislation', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'legislation'})","frozenset({'lecture', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'discrimination'})","frozenset({'legislation', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'lecture'})","frozenset({'lawmaking', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'discrimination'})","frozenset({'lawmaking', 'legislation'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'discrimination'})","frozenset({'lawmaking', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'lawmaking'}),"frozenset({'legislation', 'lecture', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'discrimination'}),"frozenset({'lawmaking', 'lecture', 'legislation'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration', 'eu'})",frozenset({'europe'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration', 'europe'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'european', 'eu', 'europe'})",frozenset({'disintegration'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'eu', 'europe'})",frozenset({'european'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration'})","frozenset({'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'eu'})","frozenset({'disintegration', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'europe'})","frozenset({'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'eu'})","frozenset({'european', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'europe'})","frozenset({'european', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'europe'})","frozenset({'european', 'disintegration'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'european'}),"frozenset({'disintegration', 'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'disintegration'}),"frozenset({'european', 'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'europe'}),"frozenset({'european', 'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'judicial', 'law'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'economic', 'law'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'judicial', 'economic'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'judicial', 'economic', 'law'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'law'})","frozenset({'judicial', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'judicial'})","frozenset({'economic', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economic', 'law'})","frozenset({'economics', 'judicial'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'judicial', 'economic'})","frozenset({'economics', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'judicial', 'study'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'judicial', 'economic'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'judicial', 'study', 'economic'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'judicial'})","frozenset({'study', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'study'})","frozenset({'economics', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'economic'})","frozenset({'economics', 'study'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'study', 'law'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'economic', 'law'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'economic', 'study', 'law'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'law'})","frozenset({'study', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economic', 'law'})","frozenset({'economics', 'study'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'lecture', 'oligopoly'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'lecture', 'economic'})",frozenset({'oligopoly'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'oligopoly', 'economic'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'oligopoly', 'economic'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'lecture'})","frozenset({'oligopoly', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'oligopoly'})","frozenset({'lecture', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'oligopoly'})","frozenset({'economics', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'economic'})","frozenset({'economics', 'oligopoly'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'oligopoly', 'economic'})","frozenset({'economics', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'oligopoly'}),"frozenset({'economics', 'lecture', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'lecture', 'study'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'lecture', 'economic'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'lecture', 'study', 'economic'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'lecture'})","frozenset({'study', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'study'})","frozenset({'economics', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'economic'})","frozenset({'economics', 'study'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'oligopoly', 'study'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'oligopoly', 'economic'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'oligopoly', 'study', 'economic'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'oligopoly'})","frozenset({'study', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'oligopoly', 'study'})","frozenset({'economics', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'oligopoly', 'economic'})","frozenset({'economics', 'study'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
frozenset({'oligopoly'}),"frozenset({'economics', 'study', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'study', 'law'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'economic', 'law'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'economic', 'study', 'law'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'study', 'economic'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'economic', 'law'})","frozenset({'judicial', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'judicial', 'study'})","frozenset({'economic', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'judicial', 'economic'})","frozenset({'study', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'oligopoly', 'study'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'oligopoly', 'economic'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'lecture', 'study', 'economic'})",frozenset({'oligopoly'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'oligopoly', 'study', 'economic'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'oligopoly'})","frozenset({'study', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'study'})","frozenset({'oligopoly', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'economic'})","frozenset({'oligopoly', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'oligopoly', 'study'})","frozenset({'lecture', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'oligopoly', 'economic'})","frozenset({'lecture', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'oligopoly'}),"frozenset({'lecture', 'study', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'judicial', 'study'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'economics', 'judicial', 'law'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'economics', 'study', 'law'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'study', 'law'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'judicial'})","frozenset({'study', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'law'})","frozenset({'judicial', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'judicial', 'study'})","frozenset({'economics', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'lecture', 'oligopoly'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'economics', 'lecture', 'study'})",frozenset({'oligopoly'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'oligopoly', 'study'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'oligopoly', 'study'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'lecture'})","frozenset({'oligopoly', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'oligopoly'})","frozenset({'lecture', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'oligopoly'})","frozenset({'economics', 'study'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'study'})","frozenset({'economics', 'oligopoly'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'oligopoly', 'study'})","frozenset({'economics', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'oligopoly'}),"frozenset({'economics', 'lecture', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay', 'student'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'methodology', 'essay', 'study'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'student', 'study'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student', 'study'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay'})","frozenset({'student', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'student'})","frozenset({'essay', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'study'})","frozenset({'essay', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student'})","frozenset({'methodology', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'study'})","frozenset({'methodology', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'study'})","frozenset({'methodology', 'essay'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'essay', 'student', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'methodology', 'student', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay', 'student'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'essay', 'teaching'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'student', 'teaching'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student', 'teaching'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay'})","frozenset({'student', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'student'})","frozenset({'essay', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'teaching'})","frozenset({'essay', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student'})","frozenset({'methodology', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'teaching'})","frozenset({'methodology', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'teaching'})","frozenset({'methodology', 'essay'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'essay', 'student', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'methodology', 'student', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay', 'teaching'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'methodology', 'essay', 'study'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'teaching', 'study'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'teaching', 'study'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay'})","frozenset({'teaching', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'teaching'})","frozenset({'essay', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'study'})","frozenset({'essay', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'teaching'})","frozenset({'methodology', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'study'})","frozenset({'methodology', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'teaching', 'study'})","frozenset({'methodology', 'essay'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'essay', 'teaching', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'methodology', 'teaching', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student', 'teaching'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'essay', 'student', 'study'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'essay', 'teaching', 'study'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'teaching', 'study'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student'})","frozenset({'teaching', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'teaching'})","frozenset({'student', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'study'})","frozenset({'student', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'teaching'})","frozenset({'essay', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'study'})","frozenset({'essay', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'teaching', 'study'})","frozenset({'essay', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'student', 'teaching', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'eu', 'judicial'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'legislation', 'eu', 'law'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'judicial', 'law'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'judicial', 'law'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'eu'})","frozenset({'judicial', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'judicial'})","frozenset({'eu', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'judicial'})","frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'eu', 'law'})","frozenset({'legislation', 'judicial'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclasses', 'studenten'})",frozenset({'masterclass'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studenten', 'masterclass'})",frozenset({'masterclasses'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclasses', 'masterclass'})",frozenset({'studenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'masterclasses', 'studenten', 'masterclass'})",frozenset({'honoursstudenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studenten'})","frozenset({'masterclasses', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclasses'})","frozenset({'studenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclass'})","frozenset({'masterclasses', 'studenten'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'masterclasses', 'studenten'})","frozenset({'honoursstudenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'masterclass'})","frozenset({'honoursstudenten', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
